순위,분류,관련 키워드,언급건수
253,기타가족,육촌,53
253,연인,남친몬,53
255,자녀,첫째딸,52
256,자녀,큰놈,51
257,기타가족,친정식구들,50
258,배우자,우리신랑,49
259,배우자,낭군님,48
260,기타가족,시댁식구들,45
260,부모님,할마,45
262,자녀,저희아이,43
263,부모님,시엄마,41
263,자녀,둘째아이,41
263,자녀,첫째아이,41
266,자녀,첫아이,39
267,싱글,싱글족,37
268,기타가족,외손녀,36
269,부모님,친정아버지,35
270,부모님,시엄니,34
270,부모님,외할무니,34
270,회사동료,회사선배,34
273,자녀,울딸,33
273,자녀,저희딸,33
275,기타가족,맏며느리,32
276,배우자,남푠님,31
277,배우자,영감탱이,29
278,배우자,애아빠,28
278,기타가족,손자손녀,28
280,자녀,젖먹이,27
280,부모님,예비시어머니,27
280,부모님,할멈,27
283,자녀,직장맘,26
284,배우자,남의편,25
284,부모님,친정아빠,25
286,자녀,딸냄,24
286,자녀,아들녀석,24
288,자녀,첫째아들,20
289,배우자,저희남편,19
289,기타가족,외손주,19
291,자녀,여식,18
291,부모님,어머니아버지,18
293,연인,보이프렌드,17
293,부모님,시어른,17
295,자녀,초보맘,16
295,친구,학교친구,16
295,기타가족,며늘,16
298,자녀,저희아들,15
299,자녀,울애들,14
299,싱글,혼자남,14
299,자녀,저희애,14
302,자녀,전업맘,12
302,부모님,시아빠,12
302,연인,피앙세,12
305,기타가족,사돈댁,11
305,배우자,저희신랑,11
305,부모님,할빠,11
308,부모님,외할매,10
308,부모님,할버지,10
308,자녀,첫딸,10
308,회사동료,회사후배,10
312,자녀,둥이맘,9
312,싱글,나홀로족,9
312,배우자,아이아빠,9
312,기타가족,큰며느리,9
316,배우자,애기아빠,8
316,친구,남자사람친구,8
316,싱글,싱글남,8
316,배우자,애들아빠,8
316,부모님,함무니,8
321,배우자,울랑,7
321,부모님,시어미,7
321,자녀,작은놈,7
321,자녀,딸자식,7
321,자녀,울아이,7
321,싱글,혼행,7
321,자녀,첫아들,7
321,친구,여자사람친구,7
329,기타가족,맏사위,6
329,기타가족,시댁어른,6
329,부모님,친정아부지,6
332,기타가족,막내사위,5
332,부모님,증조모,5
332,자녀,쌍둥이맘,5
332,부모님,외할머님,5
332,회사동료,회사상사,5
332,부모님,친정엄니,5
332,부모님,외할배,5
332,연인,걸프렌드,5
332,자녀,저희애들,5
341,부모님,예비시아버님,4
341,자녀,울집애,4
341,기타가족,며늘아기,4
341,친구,여행친구,4
341,자녀,우리집애,4
341,자녀,울아드님,4
341,싱글,싱글여성,4
348,자녀,우리집아이,3
348,배우자,우리와이프,3
348,연인,울남친,3
348,배우자,제아내,3
348,부모님,기러기아빠,3
348,자녀,첫아기,3
348,부모님,시아부지,3
348,기타가족,첫손주,3
348,자녀,첫째아가,3
348,자녀,울아이들,3
348,부모님,예비시어머님,3
359,배우자,애들엄마,2
359,자녀,제아이,2
359,부모님,셤니,2
359,배우자,울랑이,2
359,싱글,싱글녀,2
359,자녀,아들자식,2
359,부모님,예비시엄마,2
359,부모님,외할부지,2
359,기타가족,막내며느리,2
359,배우자,울서방,2
369,자녀,알파맘,1
369,자녀,우리집아이들,1
369,배우자,남편느님,1
369,배우자,마느님,1
369,싱글,싱글남자,1
369,자녀,첫째아기,1
369,배우자,울와이프,1
369,배우자,우리부인,1
369,자녀,울따님,1
369,기타가족,작은며느리,1
369,부모님,시압지,1
369,부모님,외할버지,1
369,친구,결혼한친구,1
369,회사동료,사무실직원,1
369,연인,피앙새,1
369,부모님,외함무니,1
369,자녀,작은녀석,1
369,배우자,아내느님,1
