순위,분류,관련 키워드,언급건수
256,연인,보이프렌드,31
258,자녀,첫째아이,30
258,기타가족,친정식구들,30
260,부모님,양가부모님,29
261,기타가족,맏며느리,28
261,기타가족,외손녀,28
261,배우자,울신랑,28
264,기타가족,시댁식구들,26
264,회사동료,직장상사,26
266,자녀,저희딸,25
266,자녀,저희아이,25
266,자녀,맏딸,25
269,배우자,남의편,23
270,배우자,새색시,22
270,자녀,울애들,22
272,기타가족,외손자,21
272,자녀,둘째아들,21
272,배우자,우리신랑,21
272,자녀,딸냄,21
276,자녀,맏아들,20
276,자녀,젖먹이,20
278,싱글,혼자남,19
278,자녀,전업맘,19
278,자녀,둘째아이,19
278,친구,학교친구,19
282,부모님,친정아빠,18
282,배우자,애아빠,18
284,자녀,첫째아들,17
284,회사동료,회사선배,17
286,자녀,아들녀석,16
286,부모님,시엄니,16
286,자녀,제아이,16
289,부모님,시엄마,15
289,부모님,할버지,15
289,연인,걸프렌드,15
292,배우자,저희남편,14
292,싱글,싱글족,14
294,배우자,낭군님,13
294,부모님,함무니,13
294,자녀,저희애,13
297,배우자,남푠님,12
297,자녀,작은놈,12
299,친구,남자사람친구,10
300,부모님,외할부지,9
300,배우자,영감탱이,9
300,연인,피앙세,9
300,자녀,초보맘,9
300,부모님,기러기아빠,9
305,자녀,울아이,8
305,싱글,혼행,8
305,기타가족,외손주,8
305,자녀,둥이맘,8
305,자녀,저희아들,8
305,기타가족,사돈댁,8
311,배우자,아이아빠,7
311,배우자,저희신랑,7
311,자녀,첫딸,7
311,부모님,할빠,7
311,자녀,초보엄마,7
311,배우자,애기아빠,7
317,부모님,어머니아버지,6
317,자녀,딸자식,6
317,부모님,시아부지,6
317,부모님,외함무니,6
321,부모님,친정엄니,5
321,부모님,외할매,5
323,기타가족,막내며느리,4
323,부모님,증조모,4
323,자녀,쌍둥이맘,4
323,회사동료,회사후배,4
323,기타가족,며늘,4
323,친구,여행친구,4
323,부모님,외할머님,4
323,배우자,제아내,4
323,자녀,울아이들,4
323,부모님,시어른,4
323,자녀,저희애들,4
323,기타가족,시댁어른,4
323,부모님,친정아부지,4
323,자녀,첫아들,4
323,자녀,우리집애,4
323,기타가족,맏사위,4
339,싱글,싱글녀,3
339,자녀,울둥이,3
339,부모님,외할아버님,3
339,자녀,울집애,3
339,친구,여자사람친구,3
339,자녀,첫째아가,3
339,기타가족,큰며느리,3
346,싱글,싱글여성,2
346,기타가족,며늘아기,2
346,부모님,예비시어머님,2
346,싱글,나홀로족,2
346,연인,피앙새,2
346,회사동료,사무실직원,2
346,부모님,시아빠,2
346,배우자,울랑,2
346,기타가족,첫째손자,2
346,자녀,울아드님,2
346,싱글,싱글남,2
346,자녀,아들자식,2
358,부모님,시어미,1
358,배우자,애들엄마,1
358,친구,결혼한친구,1
358,부모님,시압지,1
358,배우자,울서방,1
358,부모님,셤니,1
358,회사동료,회사상사,1
358,배우자,남편느님,1
358,배우자,저희와이프,1
358,부모님,외할버지,1
358,친구,트위터친구,1
358,기타가족,막내사위,1
358,싱글,싱글남자,1
358,배우자,애들아빠,1
358,배우자,울와이프,1
358,자녀,셋째아이,1
358,자녀,첫아기,1
