"POI번호",3387
"관광타입","음식점"
"음식점명","소문난국수집"
"주소(도로명)","대구 북구 대학로13길 7"
"대표번호","없음"
"영업시간","11:30~03:00"
"휴무일","상황에 따라 다름"
"취급메뉴","잔치국수, 비빔국수"
"주차시설 유무","없음"
