"POI번호",369231
"관광타입","음식점"
"음식점명","신나는포차"
"주소(도로명)","경북 안동시 전거리3길 63-23"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","우동, 닭발"
"주차시설 유무","없음"
