"POI번호",535769
"관광타입","음식점"
"음식점명","137"
"주소(도로명)","전북 장수군 장계면 한들로 137"
"대표번호","없음"
"영업시간","09:00/11:00-21:00"
"휴무일","둘째, 넷째 월요일"
"취급메뉴","에스프레소, 아메리카노"
"주차시설 유무","없음"
