"POI번호",434154
"관광타입","음식점"
"음식점명","제주스 롯데아울렛광주수완점"
"주소(도로명)","광주 광산구 장신로 98"
"대표번호","없음"
"영업시간","11:00 - 21:00/22:00"
"휴무일","상황에 따라 다름"
"취급메뉴","황금향천혜향한라봉 주스, 아메리카노"
"주차시설 유무","있음"
