"POI번호",548980
"관광타입","음식점"
"음식점명","국수나라&김밥"
"주소(도로명)","서울 강북구 한천로105길 24"
"대표번호","없음"
"영업시간","08:00 - 20:30"
"휴무일","매주 토요일, 일요일"
"취급메뉴","바지락 칼국수, 바지락 얼큰칼국수"
"주차시설 유무","있음"
