"POI번호",507698
"관광타입","음식점"
"음식점명","다래정 세이브존 대전점"
"주소(도로명)","대전 서구 둔산로 201"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","부산어묵, 찰순대"
"주차시설 유무","있음"
