"POI번호",371705
"관광타입","음식점"
"음식점명","올레찹쌀꽈배기"
"주소(도로명)","경북 경산시 와촌면 금송로 408"
"대표번호","없음"
"영업시간","10:00 - 19:00"
"휴무일","매주 일요일"
"취급메뉴","찹쌀 꽈배기, 아메리카노"
"주차시설 유무","없음"
