"POI번호",604753
"관광타입","음식점"
"음식점명","스타벅스 인천용일사거리DT점"
"주소(도로명)","인천 미추홀구 한나루로 525"
"대표번호","1522-3232"
"영업시간","07:00 - 21:00/22:00"
"휴무일","전화문의"
"취급메뉴","토피 넛 라떼, 오로라 캐모마일 릴렉서"
"주차시설 유무","있음"
