"POI번호",553297
"관광타입","음식점"
"음식점명","스타벅스 봉천역점"
"주소(도로명)","서울 관악구 남부순환로 1730"
"대표번호","1522-3232"
"영업시간","07:00~22:00"
"휴무일","전화문의"
"취급메뉴","카페 아메리카노, 카페 라떼"
"주차시설 유무","있음"
