"POI번호",95961
"관광타입","음식점"
"음식점명","스타벅스 인천공항중앙점"
"주소(도로명)","인천 중구 공항로 272"
"대표번호","1522-3232"
"영업시간","00:00 - 24:00"
"휴무일","없음"
"취급메뉴","카페 아메리카노, 카페 라떼"
"주차시설 유무","있음"
