"POI번호",97858
"관광타입","음식점"
"음식점명","알콩달콩커피콩"
"주소(도로명)","인천 미추홀구 능해길 11"
"대표번호","없음"
"영업시간","상황에 따라 다름 "
"휴무일","없음"
"취급메뉴","커피, 음료"
"주차시설 유무","없음"
