"POI번호",90872
"관광타입","음식점"
"음식점명","스타벅스 대구상인DT점"
"주소(도로명)","대구 달서구 월곡로 334"
"대표번호","1522-3232"
"영업시간","07:00-22:00"
"휴무일","없음"
"취급메뉴","콜드 브루, 블론드 카페 라떼"
"주차시설 유무","있음"
