"POI번호",437449
"관광타입","음식점"
"음식점명","투게더 용두점"
"주소(도로명)","광주 북구 하서로423번길 36"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","소주, 맥주"
"주차시설 유무","없음"
