"POI번호",395145
"관광타입","음식점"
"음식점명","순수덮밥 밀양점"
"주소(도로명)","경남 밀양시 미리벌로2길 18"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","덮밥,음료 "
"주차시설 유무","없음"
