"POI번호",588344
"관광타입","음식점"
"음식점명","덕수동집밥"
"주소(도로명)","경북 포항시 북구 문화로9번길 15-1"
"대표번호","없음"
"영업시간","11:30~20:30"
"휴무일","매주 토요일, 일요일"
"취급메뉴","제육볶음, 소고기무국"
"주차시설 유무","없음"
