"POI번호",507746
"관광타입","음식점"
"음식점명","사운드"
"주소(도로명)","전북 남원시 붕맛1길 27-3"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","쥐포, 한치구이"
"주차시설 유무","없음"
