"POI번호",84181
"관광타입","음식점"
"음식점명","돈쟁이삼겹살"
"주소(도로명)","인천 부평구 주부토로146번길 31"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","냉동삼겹살, 비빔냉면"
"주차시설 유무","없음"
