"POI번호",426968
"관광타입","음식점"
"음식점명","봉팔이네 산수점"
"주소(도로명)","광주 동구 동계로 16-3"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","내장국밥, 소내장국밥"
"주차시설 유무","없음"
