"POI번호",368979
"관광타입","음식점"
"음식점명","스타벅스 인천청라타워돔"
"주소(도로명)","인천 서구 중봉대로612번길 10-17"
"대표번호","1522-3232"
"영업시간","08:00/09:00 - 21:00/22:00"
"휴무일","전화문의"
"취급메뉴","카페 아메리카노, 콜드 브루"
"주차시설 유무","있음"
