"POI번호",393656
"관광타입","음식점"
"음식점명","밀밭"
"주소(도로명)","대구 북구 오봉로 34"
"대표번호","없음"
"영업시간","351-0485"
"휴무일","전화문의"
"취급메뉴","된장찌개, 돼지불고기"
"주차시설 유무","없음"
