"POI번호",642841
"관광타입","음식점"
"음식점명","스모프치킨 대전지사"
"주소(도로명)","대전 동구 용운로 43"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","깐풍마늘치킨, 자연땡초치킨"
"주차시설 유무","없음"
