"POI번호",633995
"관광타입","음식점"
"음식점명","레토케이크"
"주소(도로명)","부산 수영구 광남로 59"
"대표번호","없음"
"영업시간","12:00 - 19:00"
"휴무일","매주 월요일"
"취급메뉴","주문케이크, 도시락케이크"
"주차시설 유무","없음"
