"POI번호",593158
"관광타입","음식점"
"음식점명","성원분식"
"주소(도로명)","울산 동구 대송8길 3"
"대표번호","없음"
"영업시간","상황에 따라 다름"
"휴무일","상황에 따라 다름"
"취급메뉴","부자집보리밥, 해물칼국수"
"주차시설 유무","없음"
