"POI번호",554722
"관광타입","음식점"
"음식점명","이디야커피 역삼월드점"
"주소(도로명)","서울 강남구 역삼로52길 14"
"대표번호","없음"
"영업시간","09:00-19:00/21:00"
"휴무일","매주 일요일"
"취급메뉴","카페 아메리카노, 카페 라떼"
"주차시설 유무","없음"
