순위,업소명,주소,분류,현지인 검색 수
1,태백닭갈비본점,강원 태백시 중앙남1길 10-0,전문음식,1188
2,원조태성실비식당,강원 태백시 감천로 4-0,한식,1037
3,초막고갈두,강원 태백시 백두대간로 304-0,한식,1029
4,카페 건널목,강원 태백시 감천로 21-1,카페/찻집,673
5,롯데리아태백점,강원 태백시 태백로 898-0,간이음식,608
6,강산막국수,강원 태백시 서학1길 79-0,한식,577
7,신가네식당,강원 태백시 상장3길 26-0,한식,486
8,김서방네닭갈비,강원 태백시 시장남1길 7-1,전문음식,452
9,이모네식당,강원 태백시 먹거리길 31-0,한식,397
10,엄마손태백물닭갈비,강원 태백시 황지연못길 9-0,전문음식,377
11,한서방칼국수,강원 태백시 강원남부로 468-0,한식,373
12,태백실비식당,강원 태백시 감천로 8-0,한식,359
13,구와우순두부,강원 태백시 구와우길 49-1,한식,353
14,현대실비,강원 태백시 시장북길 11-0,한식,348
15,광천막국수본점,강원 태백시 수아밭길 108-0,한식,343
16,맛나분식,강원 태백시 번영로 340-0,간이음식,286
17,기와집갈비,강원 태백시 짐대배기2길 4-0,한식,272
18,이디야커피태백중앙점,강원 태백시 번영로 349-0,카페/찻집,232
19,태백막국수,강원 태백시 함태길 23-0,한식,221
20,한우마을숯불실비식당,강원 태백시 번영로 349-1,한식,212
21,몽토랑,강원 태백시 효자1길 27-2,카페/찻집,203
22,태성각[중식],강원 태백시 문화로 14-0,외국식,194
23,너와집[한식],강원 태백시 고원로 35-0,한식,178
24,태백한우골실비식당,강원 태백시 대학길 35-0,한식,173
25,육백뎐,강원 태백시 용담1길 48-22,한식,162
26,촌집막국수,강원 태백시 태백산로 4829-6,한식,161
27,순정식당,강원 태백시 서학로 987-0,한식,147
28,소나무정원,강원 태백시 천제단길 162-0,한식,146
29,보궁실비식당,강원 태백시 문화로2길 18-0,한식,138
30,태백한우직판장,강원 태백시 서황지로 68-0,한식,134
31,부산옹심이국수,강원 태백시 시장안1길 28-0,한식,128
32,오투정,강원 태백시 서학로 994-0,한식,127
33,작은행복,강원 태백시 소롯골길 32-0,카페/찻집,117
34,그집한우,강원 태백시 서학로 1096-0,한식,115
35,함평냉면,강원 태백시 서학1길 17-0,한식,112
36,투썸플레이스태백중앙로점,강원 태백시 번영로 357-0,카페/찻집,108
37,사랑방,강원 태백시 천제단길 62-0,한식,107
38,교촌치킨태백1호점,강원 태백시 황지로 13-1,간이음식,105
39,춘하추동,강원 태백시 연지로 12-0,한식,102
40,태백순두부,강원 태백시 초막2길 5-0,한식,100
41,꽃피는봄날,강원 태백시 서학1길 29-0,간이음식,98
42,파리바게뜨태백중앙점,강원 태백시 황지로 155-0,간이음식,97
43,태백으뜸한우촌,강원 태백시 번영로 208-0,한식,96
44,해조림,강원 태백시 서학로 1086-0,한식,94
45,화일원[중식],강원 태백시 황지로 244-0,외국식,90
46,도미노피자태백점,강원 태백시 황지로 36-0,간이음식,89
47,파리바게뜨태백점,강원 태백시 반딧불길 3-0,간이음식,85
48,태백산한우촌,강원 태백시 태백로 911-0,한식,84
49,로드엔드,강원 태백시 목련길 72-0,카페/찻집,83
50,태백산막국수,강원 태백시 태백로 338-0,한식,77
51,고원한우실비,강원 태백시 번영로 344-0,한식,76
52,배스킨라빈스강원태백점,강원 태백시 황지로 172-0,간이음식,74
53,한밭식당,강원 태백시 먹거리길 91-0,한식,70
54,메가커피강원태백점,강원 태백시 황지로 172-1,카페/찻집,66
55,솔바람물소리,강원 태백시 천제단길 166-0,한식,65
56,명륜진사갈비강원태백점,강원 태백시 대학길 78-0,한식,64
57,태산,강원 태백시 연지로19번길 37-0,한식,61
58,BHC태백황지점,강원 태백시 태붐로 20-0,간이음식,60
58,CAFEThe끌림용진점,강원 태백시 번영로 67-0,카페/찻집,60
