주소,위도,경도
"경상북도 경주시 감포읍 동해안로 1819-59, B동",35.7729979951133,129.486488688578
"경상북도 경주시 감포읍 동해안로 1819-59, A동",35.7729979951133,129.486488688578
경상북도 경주시 양남면 양남로 289-5,35.6706051230641,129.462748154912
경상북도 경주시 외동읍 산업로 2086,35.6998447535081,129.329438666233
경상북도 경주시 외동읍 산업로 1883,35.6820474275499,129.331777343162
경상북도 경주시 외동읍 산업로 2714,35.7528991353686,129.315864477217
경상북도 경주시 원화로281번길 26 (성동동),35.8460443976733,129.214667602746
경상북도 경주시 영불로 252-4 (진현동),35.7839604162939,129.328476949857
경상북도 경주시 원효로26번길 21-14 (노서동),35.8402200958839,129.204535553757
경상북도 경주시 엑스포로 45 (신평동),35.8381610435874,129.290208947521
경상북도 경주시 진현로1길 12 (진현동),35.7824968961103,129.32500369302
경상북도 경주시 안강읍 비화중로2길 51,35.9895523943232,129.224201604997
경상북도 김천시 부곡시장1길 8 (부곡동),36.1251113679085,128.104251484868
경상북도 김천시 아포읍 국사길 171,36.1595061050864,128.259094517523
경상북도 김천시 남면 운남로 238-16,36.1272827435131,128.22660074804
경상북도 김천시 아랫장터3길 38 (감호동),36.1216756221235,128.129224844923
경상북도 김천시 대항면 덕전길 160,36.1297885693653,128.034164904836
경상북도 김천시 대항면 덕전길 158,36.1297681196234,128.033976234477
경상북도 김천시 봉산면 태화2길 13-56,36.1496137496311,128.0217527919
경상북도 김천시 봉산면 태화2길 13-50,36.1497560635808,128.021824417882
경상북도 김천시 문화1길 39-2 (평화동),36.127229230211,128.108627446488
경상북도 김천시 강변로 68 (감호동),36.1189871790111,128.129483677195
경상북도 김천시 어모면 어모로 767-33,36.2197870241268,128.097879922461
경상북도 김천시 남면 우장길 442-15,36.0995702810671,128.276354568922
경상북도 김천시 대항면 덕전길 189,36.130349584801,128.036422886624
경상북도 김천시 남면 오봉로 602-10,36.1274065215374,128.232783747719
경상북도 김천시 영남대로 2031 (덕곡동),36.1179535136292,128.151108634479
경상북도 김천시 김천로 18-5 (부곡동),36.1250184737452,128.105910253858
경상북도 김천시 남면 오봉로 804-4,36.1403332629877,128.223731897377
경상북도 김천시 남면 오봉로 804-4,36.1403332629877,128.223731897377
경상북도 김천시 아포읍 아포대로 1080,36.1590549386696,128.247097265971
경상북도 김천시 남면 농남로 997-42,36.074722452471,128.264053510349
경상북도 김천시 남면 농남로 997-40,36.0746103667426,128.26423121263
경상북도 김천시 부곡중앙2길 37-4 (부곡동),36.124270569341,128.1016105011
경상북도 김천시 가메실4길 6 (부곡동),36.1236744031887,128.103387618868
경상북도 김천시 남면 오봉로 804-19,36.1414088990806,128.224840164847
경상북도 김천시 영남대로 2015-10 (덕곡동),36.1184764096585,128.150062779386
경상북도 김천시 삼락택지2길 3 (삼락동),36.1423582442069,128.093904036334
경상북도 김천시 아랫장터길 69-3 (용두동),36.1226981259655,128.12891403975
경상북도 김천시 시민탑1길 11 (부곡동),36.1243949388561,128.105404767302
경상북도 김천시 평화중앙7길 1 (평화동),36.1222893539158,128.114140930317
경상북도 김천시 아포읍 인2길 93,36.1679827206472,128.245801810252
경상북도 김천시 시민로 3 (부곡동),36.1245507830746,128.103671470105
경상북도 김천시 아포읍 인2길 97,36.1677844491721,128.246046174688
경상북도 김천시 강변로 76 (감호동),36.1184378896247,128.129219350775
경상북도 김천시 남면 오봉로 804-166,36.1375621375478,128.224331432544
경상북도 김천시 아홉사리길 163 (신음동),36.1484119844116,128.117897433346
경상북도 김천시 봉산면 영남대로 889-11,36.1357635400769,128.034681687926
경상북도 김천시 남면 사모실길 53-11,36.0745783980874,128.256122066999
경상북도 김천시 김천로 6 (부곡동),36.1243125978571,128.104747588243
경상북도 김천시 혁신3로 16 (율곡동),36.1175877725107,128.181992481536
경상북도 김천시 혁신3로 16 (율곡동),36.1175877725107,128.181992481536
경상북도 김천시 평화7길 3 (평화동),36.1249786741459,128.108792072849
경상북도 김천시 대항면 덕전길 207,36.1299138366999,128.03658289777
경상북도 영천시 역전로 27-1 (완산동),35.9618805399052,128.93662588134
경상북도 영천시 신녕면 치산효령로 274,36.0545471517717,128.763512202233
"경상북도 영천시 송죽길 115 (도동,,128-10)",35.9403449862819,128.935576934425
경상북도 영천시 화남면 구전로 7,36.0749050041331,128.905135660474
경상북도 영천시 금완로 78 (완산동),35.96006747095,128.936883178121
경상북도 영천시 완산중앙8길 14 (완산동),35.9617064373412,128.937971500525
경상북도 영천시 금호읍 금호로 502,35.9507983035058,128.906998889024
경상북도 영천시 시청로 15 (문외동),35.9719498129841,128.937976062091
"경상북도 영천시 금호읍 금호로 155 (147-1,639-1번지)",35.9330808297035,128.878343638169
경상북도 영천시 금호읍 금호로 76 (115-6),35.9305194700603,128.870185564717
경상북도 영천시 창대서원1길 9-34 (과전동),35.9661831677361,128.931272663518
경상북도 영천시 시장2길 17 (완산동),35.9641867281191,128.937001762804
경상북도 영천시 오수5길 80 (오수동),35.9549252605234,128.91900270824
경상북도 영천시 완산중앙7길 13 (완산동),35.9614659585047,128.938048417106
경상북도 영천시 교창길 21-4 (과전동),35.9671427906339,128.929857733101
경상북도 영천시 삼산길 8 (문외동),35.9713462409315,128.937866417313
경상북도 영천시 삼산길 10 (문외동),35.9714628079286,128.937756865723
경상북도 영천시 고경면 용담로 1393-9,35.9283878996209,129.112978874717
경상북도 영천시 조양공원길 27-5 (창구동),35.966454100687,128.932208458564
경상북도 영천시 영천아이시로 102 (봉동),35.9303609201186,128.94731185826
경상북도 영천시 북안면 운북로 1932,35.9099076397692,129.010310205461
경상북도 영천시 청통면 한티길 330,35.9656789229447,128.850449221656
"경상북도 영천시 역전로 42-1 (완산동, 외 7필지(900-9,-19,901-2,-5,-6,-16,1086-27))",35.9608376594191,128.937528207885
경상북도 영천시 망정1길 22-6 (망정동),35.9756080568859,128.948545780472
경상북도 영천시 금완로 6 (금노동),35.960338337679,128.928773408098
경상북도 영천시 완산중앙7길 12 (완산동),35.9611551576144,128.937910145758
경상북도 영천시 금호읍 금호로 496,35.9503152751612,128.906604945347
경상북도 영천시 강변로 50-38 (금노동),35.9600118806328,128.92812850547
경상북도 영천시 강변로 50-46 (금노동),35.9601371462359,128.928138755624
경상북도 영천시 청통면 청통로 780 (400-6번지),35.9943491629721,128.809616493003
"경상북도 영천시 옛군청1길 11-3 (창구동,90-36)",35.9677870321264,128.931360065117
경상북도 영천시 신녕면 장수로 1663-1,36.0402654447173,128.788175279953
경상북도 영천시 고경면 용담로 2070,35.9820838101943,129.105658585824
경상북도 영천시 금완로 82 (완산동),35.9599378012495,128.93727967646
경상북도 영천시 청통면 계포1길 15,35.9954912897237,128.811759733081
경상북도 영천시 최무선로 259 (성내동),35.965608129,128.928464670795
경상북도 영천시 금호읍 금호로 220,35.9346916538379,128.885030715754
경상북도 영천시 금호읍 금호로 368 (63.64번지),35.9409214447747,128.899708592918
경상북도 영천시 최무선로 259 (성내동),35.965608129,128.928464670795
경상북도 영천시 금호읍 금호로 66-1 (66-3),35.9301560571659,128.869266061159
경상북도 영천시 오수1길 44 (오수동),35.9584758305643,128.91699955592
경상북도 영천시 청통면 한티길 195,35.9717175354202,128.838944422901
경상북도 영천시 청통면 애련길 28-21,35.998399669746,128.817238028857
경상북도 영천시 청통면 한티길 199,35.9714414240278,128.839068932791
경상북도 영천시 최무선로 293 (창구동),35.96724367737,128.93155621129
경상북도 영천시 화남면 천문로 1914,36.0833744779796,128.909823082703
경상북도 영천시 삼산길 6 (문외동),35.971246843806,128.937945018032
경상북도 영천시 완산중앙3길 42 (완산동),35.9630299768162,128.937511841802
경상북도 영천시 역전로 42-2 (완산동),35.96072832076,128.937725814338
경상북도 영천시 망정1길 55 (야사동),35.9773375152777,128.948743838826
경상북도 영천시 유봉길 22 (오수동),35.9572841547325,128.91847050354
경상북도 영천시 고경면 상리공단길 11,36.0032029649947,129.029514407944
경상북도 영천시 옛군청4길 14-4 (문내동),35.9683300647081,128.931648413751
경상북도 영천시 임고면 맘실길 30,36.0049119900777,128.968846849678
경상북도 영천시 고경면 호국로 620 (3-5층),35.9909556671871,129.00165998398
경상북도 영천시 청통면 계포1길 15-1,35.9957344111707,128.811675809926
경상북도 영천시 신녕면 장수로 1755 (760-1번지),36.0481835921847,128.786084925804
경상북도 영천시 청통면 청통로 698-6,35.9962467323539,128.818560736578
경상북도 영천시 시장2길 36 (완산동),35.964968259961,128.937479958815
경상북도 영천시 청통면 계포1길 44,35.9963080023528,128.814277586704
경상북도 영천시 금완로 87-1 (완산동),35.960371880897,128.938103471608
경상북도 영천시 화북면 정각길 22,36.1389549039928,128.995140117554
경상북도 영천시 문화원길 14 (문내동),35.9677462458386,128.933271139901
경상북도 영천시 고경면 용담로 1379-3,35.9269117497091,129.115293291288
경상북도 영천시 화북면 정각길 22,36.1389549039928,128.995140117554
경상북도 영천시 시청남1길 12-5 (문외동),35.9719427357489,128.93926141993
경상북도 김천시 부곡시장1길 38 (부곡동),36.1259047086291,128.10557500631
경상북도 김천시 대항면 영남대로 1012,36.1315610693619,128.047408923465
경상북도 김천시 평화시장2길 5 (평화동),36.123417743324,128.111730970073
경상북도 김천시 평화길 123 (평화동),36.1231415016319,128.113083533705
경상북도 김천시 구성면 남김천대로 2608-18,36.0474854355336,128.055668606612
경상북도 김천시 평화중앙7길 37 (평화동),36.1215791431535,128.115912960398
경상북도 김천시 평화5길 22 (평화동),36.1259385113983,128.108713265545
경상북도 김천시 부곡중앙길 6-7 (부곡동),36.1244836890002,128.10302116943
경상북도 김천시 아포읍 국사길 163,36.159578202075,128.258562601472
경상북도 김천시 아랫장터길 92 (용두동),36.123726665508,128.12954024382
경상북도 김천시 남면 농남로 997-44,36.0749473107073,128.264598264326
경상북도 김천시 평화중앙6길 17 (평화동),36.122439300008,128.113928563609
경상북도 김천시 부곡중앙길 6-12 (부곡동),36.1244398376393,128.103359787619
경상북도 김천시 아홉사리길 27 (응명동),36.1533321288025,128.116612959019
경상북도 김천시 평화시장1길 8 (평화동),36.1241194680912,128.11196513039
경상북도 김천시 평화길 39 (평화동),36.1247597394169,128.109078907792
경상북도 김천시 농소면 농남로 204-8,36.1008843788652,128.188502995414
경상북도 김천시 부곡중앙2길 5 (부곡동),36.1247985593642,128.103421902398
경상북도 김천시 평화7길 10 (평화동),36.1250884992117,128.109184281242
경상북도 김천시 평화5길 23 (평화동),36.1259760678872,128.108452755882
경상북도 김천시 가메실4길 8 (부곡동),36.1235440063315,128.103397234806
경상북도 김천시 부곡중앙길 6-11 (부곡동),36.1245835753372,128.103251943116
경상북도 김천시 부곡중앙2길 9 (부곡동),36.124671786845,128.10313587902
경상북도 김천시 부곡시장1길 30 (부곡동),36.1256504496205,128.105266971566
경상북도 김천시 김천로 78-13 (평화동),36.1247147587759,128.111238744936
경상북도 김천시 아포읍 국사1길 96,36.1549140042296,128.247719510015
경상북도 김천시 부곡시장1길 28 (부곡동),36.1255646286856,128.105182347707
경상북도 김천시 평화중앙2길 17-3 (평화동),36.1224607444096,128.112134784222
경상북도 김천시 영남대로 2035 (덕곡동),36.1175431206431,128.151671642792
경상북도 김천시 평화5길 28-8 (평화동),36.1260278669093,128.109019325808
경상북도 김천시 지례면 거물길 45,35.985777884698,128.032640333348
경상북도 김천시 아포읍 송선로 101,36.1495781658964,128.283483257274
경상북도 김천시 부곡중앙길 6-9 (부곡동),36.1245420034545,128.103157167225
경상북도 김천시 남면 금오동천로 103-1,36.0640174251317,128.299164127255
경상북도 김천시 아랫장터3길 36 (감호동),36.1215586941689,128.129191625401
경상북도 김천시 남면 부상길 24,36.0723363206049,128.261852438318
경상북도 김천시 아랫장터2길 80 (감호동),36.123030445618,128.129939693544
경상북도 김천시 남면 농남로 997-46,36.0750542308182,128.264423365293
경상북도 경주시 태종로685번길 23 (노서동),35.8404260102971,129.202726747371
경상북도 김천시 부곡중앙2길 17 (부곡동),36.1245721079855,128.10280424927
경상북도 김천시 대항면 황악로 1432,36.1136803699682,128.017151177882
경상북도 김천시 후생길 7 (부곡동),36.1262901212282,128.106396408228
경상북도 김천시 아랫장터2길 67 (감호동),36.1224885670848,128.12957771001
경상북도 김천시 평화7길 13 (평화동),36.1253830162601,128.108958602371
경상북도 김천시 자래밭골길 15 (황금동),36.1170420824541,128.12347829435
경상북도 김천시 삼락택지2길 26-6 (삼락동),36.1427627402854,128.092338200643
경상북도 김천시 아홉사리길 42 (응명동),36.1530050008512,128.115763046361
경상북도 김천시 남면 오봉로 218-8,36.1011675393225,128.257816788153
경상북도 김천시 남면 오봉로 218-7,36.1014197830269,128.257506667253
경상북도 김천시 영남대로 2015-9 (덕곡동),36.1187482467535,128.15024556562
경상북도 김천시 아포읍 대성지2길 14,36.1182693547481,128.280022174539
경상북도 김천시 부곡시장1길 10 (부곡동),36.1251724874584,128.104405629801
경상북도 김천시 남면 금오동천로 103-3,36.064271910779,128.298898049518
경상북도 김천시 어모면 어모로 767-39,36.2195342863919,128.097954683949
경상북도 김천시 어모면 어모로 767-41,36.2197926033587,128.097291352052
경상북도 김천시 아포읍 대성지1길 231-58,36.1081355982114,128.274112732502
경상북도 김천시 부항면 안간1길 700,36.0055626445102,127.955938351464
경상북도 김천시 문화1길 43 (평화동),36.1269633934727,128.108724125386
경상북도 김천시 송설로 166-4 (부곡동),36.1236786131125,128.102822852429
경상북도 김천시 대항면 덕전길 130,36.1295918178086,128.032862507613
경상북도 김천시 대항면 덕전길 130,36.1295918178086,128.032862507613
경상북도 김천시 대항면 덕전길 234,36.1289728160389,128.037573953308
경상북도 김천시 아랫장터길 76 (용두동),36.1229169422055,128.129323597796
경상북도 김천시 남면 운남로 238-10,36.1275972115467,128.226269622031
경상북도 김천시 아포읍 인2길 150-9,36.1654588674302,128.248096567261
경상북도 김천시 아랫장터길 27 (용두동),36.1207794525896,128.128293441528
경상북도 경산시 경산로40길 3-6 (옥산동),35.8261525681809,128.726466846165
경상북도 경산시 경산로44길 3-8 (옥산동),35.8279434068545,128.725561880138
"경상북도 경산시 하양읍 대학로 1524-4, 3~4층",35.914073815006,128.821582766512
경상북도 경산시 경산로40길 3-2 (옥산동),35.8258334824077,128.72661705747
"경상북도 경산시 압량면 고분길 18-2, 1-5층",35.8417818776615,128.758350215937
경상북도 경산시 압량면 고분길 18-4,35.8419038168391,128.758515264341
"경상북도 경산시 압량읍 고분길 18-3, 1-5층",35.8420968530777,128.758261769858
경상북도 경산시 중앙로14길 8-3 (중방동),35.8214793872996,128.734221156768
경상북도 경산시 압량면 고분길 18-1,35.8419840390341,128.758082756771
경상북도 경산시 원효로 28-4 (중방동),35.8234409969054,128.740507653794
"경상북도 경산시 중앙로14길 37, 2층 (서상동)",35.8191567500987,128.735474088805
"경상북도 경산시 장산로23길 25, 3~5층 (서상동)",주소를 변환할 수 없음,주소를 변환할 수 없음
"경상북도 경산시 서상길 72, 1,2층 (서상동)",주소를 변환할 수 없음,주소를 변환할 수 없음
경상북도 김천시 부곡시장2길 27 (부곡동),36.1263248297384,128.104617941647
경상북도 김천시 문화1길 40 (평화동),36.1270429062332,128.108370338498
경상북도 김천시 남면 오봉로 40-5,36.0895861310919,128.248898172253
경상북도 김천시 영남대로 2076 (덕곡동),36.1152939658646,128.154858219061
경상북도 김천시 송설로 146 (부곡동),36.1233222639945,128.100239009724
경상북도 김천시 아랫장터2길 43-1 (감호동),36.1214894272451,128.129360242433
경상북도 경산시 중앙로18길 33 (삼북동),35.8206766934787,128.737238416444
경상북도 경산시 장산로23길 22 (서상동),35.8187136510724,128.735574861337
"경상북도 경산시 서상길 72, 1,2층 (서상동)",주소를 변환할 수 없음,주소를 변환할 수 없음
"경상북도 경산시 경안로65길 5-4, 1~9층 (대평동)",35.8355008539026,128.733440831611
"경상북도 경산시 중앙로19길 40, 2~5층 (중방동)",주소를 변환할 수 없음,주소를 변환할 수 없음
경상북도 경산시 중앙로18길 28 (삼북동),35.8211221476153,128.736800238677
경상북도 경산시 경안로65길 11-3 (대평동),35.8354136048098,128.733179869196
경상북도 경산시 중앙로14길 41 (서상동),35.818837512172,128.73522848657
경상북도 경산시 남천면 경청로 967-8,35.7928731687443,128.733732587489
경상북도 경산시 경안로 155 (삼북동),35.8215060104963,128.73739369058
"경상북도 경산시 경산로44길 3-16, 2-9층 (옥산동)",주소를 변환할 수 없음,주소를 변환할 수 없음
경상북도 김천시 강변로 24 (감호동),36.1228185064379,128.129900001233
경상북도 김천시 공단로 267 (응명동),36.1459484211117,128.124526171688
경상북도 김천시 평화3길 28 (평화동),36.125633346449,128.108823718776
경상북도 김천시 아랫장터6길 16 (용두동),36.1216354393327,128.129004010501
경상북도 김천시 남면 부상길 28,36.072009382454,128.261835227041
경상북도 김천시 문화1길 10-1 (평화동),36.1268020039196,128.107681025476
경상북도 김천시 평화길 112-3 (평화동),36.1231014637773,128.112426732371
경상북도 김천시 부곡중앙2길 7 (부곡동),36.1247413848721,128.103289363343
경상북도 김천시 문화1길 10-5 (평화동),36.1267569998072,128.107850569274
경상북도 김천시 아랫장터길 53 (용두동),36.1220216035123,128.128724968237
경상북도 김천시 아랫장터2길 37 (감호동),36.1211947041939,128.12931703431
경상북도 김천시 아랫장터길 86 (용두동),36.1233287734348,128.129447792855
경상북도 김천시 구농고길 12-8 (부곡동),36.1263014594999,128.106066436328
경상북도 김천시 평화7길 5 (평화동),36.1250888976511,128.108820059835
경상북도 김천시 대항면 황학동길 35-28,36.1162370781095,128.01751302284
경상북도 김천시 아랫장터2길 71 (감호동),36.1226420027142,128.129609787473
경상북도 김천시 평화7길 29 (평화동),36.1260100696107,128.109160369175
경상북도 김천시 평화3길 7 (평화동),36.1261402395361,128.107860785329
경상북도 김천시 평화1길 5 (평화동),36.1258512075695,128.107269444685
경상북도 김천시 강변로 28 (감호동),36.1224676248516,128.129877645021
경상북도 김천시 봉산면 영남대로 887-30,36.1370642660931,128.034047519328
경상북도 김천시 평화9길 3 (평화동),36.124794291997,128.109386192062
경상북도 김천시 강변로 26 (감호동),36.1227109987857,128.129880799571
경상북도 김천시 문화1길 10-7 (평화동),36.1267687263082,128.107995472704
경상북도 김천시 평화중앙8길 8 (평화동),36.1223269372145,128.11463441107
경상북도 김천시 대항면 황학동길 35-23,36.1159825365721,128.01690342462
경상북도 경산시 경안로48길 3 (중방동),35.828332098917,128.73663669324
경상북도 경산시 진량읍 낙산길 13-10,35.8761079432667,128.813528942498
경상북도 경산시 중앙로14길 7-1 (중방동),35.8221462854353,128.734660102562
경상북도 경산시 경산로44길 3-6 (옥산동),35.8277906904015,128.725647981151
경상북도 경산시 경안로 127 (삼북동),35.8189344098442,128.737820808669
경상북도 경산시 경안로33길 40-5 (중방동),35.820948543741,128.733383430651
"경상북도 경산시 중앙로18길 45, 4-6층 (삼북동)",주소를 변환할 수 없음,주소를 변환할 수 없음
경상북도 경산시 경안로30길 6-1 (삼북동),35.8200652946075,128.738782383022
"경상북도 경산시 경안로 150-1, 주1,주2 (삼북동)",35.8209575157507,128.738114970393
경상북도 경산시 경산로44길 3-3 (옥산동),35.8275461220035,128.725409649836
경상북도 경산시 경산로44길 3-10 (옥산동),35.8281102066896,128.725473981329
경상북도 경산시 경산로40길 3-4 (옥산동),35.8260070605467,128.726540374966
경상북도 경산시 와촌면 갓바위로 67-4,35.9650010707783,128.788967667302
경상북도 경산시 와촌면 갓바위로 34,35.9618617475945,128.791544451501
경상북도 경산시 하양읍 대학로 1528,35.914505865463,128.82102640641
경상북도 경산시 중앙로18길 53 (삼북동),35.8189759266008,128.737598219181
경상북도 경산시 경산로40길 3-1 (옥산동),35.8259629984898,128.726195185741
경상북도 경산시 경산로40길 3-3 (옥산동),35.8261910176576,128.726079957612
경상북도 경산시 경산로40길 3-7 (옥산동),35.8265455599373,128.725889127717
경상북도 경산시 경산로44길 3-5 (옥산동),35.827764909619,128.725309708939
경상북도 경산시 와촌면 하양로 391,35.9239568288483,128.84673205057
경상북도 경산시 와촌면 동강길 5,35.9539484766423,128.833700181467
경상북도 경산시 와촌면 팔공로 284,35.960045366931,128.773545872416
경상북도 경산시 와촌면 팔공로 179,35.9607404746325,128.762233114547
경상북도 경산시 와촌면 신한길 8,35.9596447504532,128.793324820008
경상북도 경산시 장산로23길 10 (삼북동),35.8187689658678,128.737078897195
경상북도 경산시 진량읍 대학로 1065,35.8764026206813,128.811737024937
경상북도 경산시 와촌면 갓바위로 32,35.9614986251297,128.791597319347
경상북도 경산시 하양읍 금송로 3-1,35.9139602165427,128.818662880817
경상북도 경산시 하양읍 하양로 178-1,35.9171366664725,128.825307730769
경상북도 경산시 하양읍 조산천서길 3,35.9142751561974,128.824464021171
경상북도 경산시 하양읍 대경로 705,35.9105528226695,128.817773727621
경상북도 경산시 압량면 청운로 90,35.8416605984648,128.758995744507
경상북도 경산시 압량읍 대학로73길 6-2,35.8414834515565,128.759862376322
경상북도 경산시 진량읍 대학로 948-1,35.8750814469808,128.800945400984
경상북도 경산시 진량읍 낙산1길 4,35.876179142877,128.812800041583
경상북도 경산시 남산면 설총로 93-3,35.7530478846613,128.85093357485
경상북도 경산시 남천면 경청로 967-10,35.7926884844027,128.733410586787
경상북도 경산시 자인면 설총로 919,35.8180940519316,128.824714270185
강원도 고성군 죽왕면 가진해변길 85,38.3707815576968,128.508553126736
충청남도 천안시 서북구 서부역13길 4 (성정동),36.8110015935609,127.141389722072
충청남도 천안시 서북구 오성로 150 (성정동),36.8295357570001,127.143964228493
충청남도 천안시 동남구 목천읍 충절로 908,36.7740214488047,127.211246104187
충청남도 천안시 서북구 성정공원1길 22 (성정동),36.8275663801244,127.139586032114
충청남도 천안시 동남구 은행길 5 (대흥동),36.8081949829003,127.14842508551
충청남도 천안시 서북구 성거읍 망향로 351,36.8522343424228,127.183597861621
충청남도 천안시 서북구 성환읍 천안대로 2374-11,36.9508234914379,127.132754965495
충청남도 천안시 동남구 문화1길 25 (문화동),36.8102086652334,127.151096049995
충청남도 천안시 동남구 목천읍 목천안터2길 16,36.7760182420913,127.211846952879
"충청남도 천안시 동남구 목천읍 종합휴양지1길 37, 지하1~5층",36.7596866225125,127.229331641501
충청남도 천안시 동남구 문화로 13-3 (문화동),36.8111948197493,127.149758772615
"충청남도 천안시 서북구 동서대로 177, 4~15층 (성정동, 신라STAY호텔)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 동남구 만남의길 20-1 (신부동),36.8230861422038,127.165582865076
"충청남도 천안시 동남구 옛시청길 13, 2,3,4층 (문화동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 서북구 성정공원6길 54 (성정동),36.8282899648775,127.143600618141
충청남도 천안시 서북구 성정공원3길 21 (성정동),36.8264293490886,127.143383496751
"충청남도 천안시 서북구 성정공원5로 42, 1~8층 (성정동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 서북구 양지10길 30 (성정동),36.8100048075793,127.140229233555
충청남도 천안시 동남구 큰시장길 7-1 (사직동),36.8018691035095,127.147401696211
충청남도 천안시 서북구 차돌들길 11-11 (쌍용동),36.7970055047297,127.128130951394
충청남도 천안시 동남구 병천면 아우내장터1길 25,36.7609979595809,127.29695438327
"충청남도 천안시 동남구 먹거리11길 44, 5,6,7층 (신부동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 동남구 옛시청길 1 (대흥동),36.807399435748,127.147666230277
충청남도 천안시 동남구 목천읍 응원3길 13,36.7691781921606,127.186119735701
충청남도 천안시 서북구 양지17길 14 (성정동),36.8114676166404,127.13950861043
충청남도 천안시 서북구 성거읍 천흥1길 7,36.8697457205362,127.200288513578
충청남도 천안시 서북구 성정공원6길 61 (성정동),36.8284612844099,127.144403415043
충청남도 천안시 동남구 동리길 19 (오룡동),36.8056182158655,127.151459069991
충청남도 천안시 동남구 공설시장3길 14 (대흥동),36.8098448667579,127.149686886388
충청남도 천안시 동남구 문화1길 23-1 (문화동),36.810015992369,127.15110822283
충청남도 천안시 동남구 대흥로 259-6 (대흥동),36.8113304282985,127.148255302624
충청남도 천안시 동남구 공설시장2길 10-2 (문화동),36.809488718386,127.149996391041
충청남도 천안시 동남구 문화1길 23-2 (문화동),36.8102286283152,127.150915885784
충청남도 천안시 동남구 대흥로 231-1 (대흥동),36.8088024689081,127.147517973359
충청남도 천안시 동남구 문화1길 24-9 (문화동),36.8099911963813,127.15175726309
충청남도 천안시 동남구 만남의길 8-1 (신부동),36.8233357479162,127.164349673305
충청남도 천안시 서북구 양지8길 10-1 (성정동),36.8109645267899,127.139585360667
충청남도 천안시 서북구 양지10길 45 (성정동),36.811432164307,127.140154621501
충청남도 천안시 동남구 대흥로 273-4 (성황동),36.8125645542252,127.148787998643
충청남도 천안시 동남구 문화1길 24-3 (문화동),36.8101102224902,127.151341282497
충청남도 천안시 동남구 문화1길 23-6 (문화동),36.8102467383341,127.150775613642
충청남도 천안시 동남구 목천읍 충절로 839-10,36.7710192237346,127.204215536102
충청남도 천안시 서북구 차돌들길 11-12 (쌍용동),36.797281643095,127.12792871653
충청남도 천안시 서북구 두정상가3길 21 (두정동),36.8320268845685,127.140408980494
충청남도 천안시 동남구 신부2길 25 (신부동),36.8184318812583,127.158938672871
"충청남도 천안시 서북구 차돌들길 11-14 (쌍용동,외1필지)",36.7971101209716,127.127714756265
충청남도 천안시 서북구 성환읍 성환중앙로 18-1,36.9156140564682,127.129480808732
충청남도 천안시 동남구 신방남부길 43 (신방동),36.7678792899083,127.124069775939
충청남도 천안시 서북구 양지10길 38 (성정동),36.8107074387426,127.140275678199
충청남도 천안시 동남구 서부역1길 14-1 (봉명동),36.8079588856997,127.14110127897
충청남도 천안시 동남구 공설시장2길 20-5 (문화동),36.8103761065244,127.150586922306
"충청남도 천안시 동남구 대흥로 241-11 (대흥동,외 1필지)",36.8105643508549,127.147928494101
충청남도 천안시 동남구 공설시장1길 18-6 (대흥동),36.8102742583724,127.149820073291
충청남도 천안시 동남구 고재3길 20 (원성동),36.8060976674236,127.161282142298
"충청남도 천안시 서북구 성환읍 성환2로 134, 동궁장 2,3층",36.918888137123,127.134230570458
충청남도 천안시 동남구 미나릿길 29 (영성동),36.8016677879908,127.151424285445
충청남도 천안시 동남구 신부2길 27 (신부동),36.8185548384134,127.159173844571
충청남도 천안시 동남구 신부2길 34 (신부동),36.8187133264281,127.159925327372
충청남도 천안시 동남구 버들로 31 (문화동),36.8081233176661,127.15123595427
충청남도 천안시 서북구 차돌들길 11-10 (쌍용동),36.7974410050199,127.12813783942
충청남도 천안시 동남구 북면 납안5길 66,36.8609721072407,127.254858299402
충청남도 천안시 동남구 대흥로 18 (구성동),36.7956987969122,127.158700768656
충청남도 천안시 서북구 봉정로 112-5 (성정동),36.8120607764525,127.141677559135
"충청남도 천안시 서북구 검은들3길 11, 3~8층 (불당동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 동남구 성남면 종합휴양지2길 130,36.7529021971189,127.222546539436
"충청남도 천안시 동남구 성남면 종합휴양지2길 113, 지하1층~4층",36.7537542384918,127.22382539961
충청남도 천안시 서북구 성정공원5로 19 (성정동),36.8282046552526,127.139798711148
충청남도 천안시 서북구 성정공원3길 8 (성정동),36.8261776922896,127.141862076865
"충청남도 천안시 서북구 검은들3길 6, 4층 401호 (불당동, 다존프라자)",36.8109435962304,127.110950407263
충청남도 천안시 서북구 봉정로 277 (성정동),36.8267047763902,127.144459970731
충청남도 천안시 동남구 양지14길 7 (봉명동),36.8093829640605,127.139988839446
충청남도 천안시 동남구 신부2길 32 (신부동),36.8185931660903,127.15975583809
충청남도 천안시 동남구 천중3길 4 (문화동),36.8100106013515,127.153068927658
충청남도 천안시 서북구 성정공원5로 59 (성정동),36.8279053160368,127.144168208795
