Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
1937772,계룡사계고택,인문(문화/예술/역사),역사관광지,5.8,4.3,3.7,7.3,5.5,7.3,10.2,13.6,8.9,11.7,7.9,7.8,2.7,3.4,0,1.0,7.0
2654766,계룡입암저수지,자연,자연관광지,2.4,1.8,6.8,3.8,9.4,7.8,8.2,6.5,16.1,9.3,15.4,7.4,3.7,1.3,0,2.0,7.0
1937770,무궁화학습원(괴목정),인문(문화/예술/역사),휴양관광지,0.8,0.6,7.8,2.9,5.6,4.2,11.8,9.0,20.0,13.1,12.6,6.4,3.8,1.4,0,3.0,7.0
128874,무상사(계룡),인문(문화/예술/역사),역사관광지,2.7,1.5,23.7,4.7,7.9,5.5,8.9,5.4,11.1,9.4,7.5,6.7,3.4,1.5,0,4.0,7.0
1114200,염선재,인문(문화/예술/역사),역사관광지,4.8,4.1,6.3,6.5,7.3,6.3,8.4,9.7,10.5,12.1,8.9,8.1,3.7,3.3,0,5.0,7.0
1114146,이심원충신정려현판,인문(문화/예술/역사),역사관광지,3.6,4.5,6.3,6.3,5.7,5.4,8.6,9.7,11.3,12.3,8.6,8.5,4.0,5.1,0,6.0,7.0
1114311,천마산,자연,자연관광지,5.9,7.2,5.0,4.3,4.8,6.5,8.3,12.0,9.8,12.0,7.1,9.1,4.4,3.6,0,7.0,7.0
125891,갑사,인문(문화/예술/역사),역사관광지,0.8,0.9,2.2,4.0,3.7,4.6,8.0,7.8,15.3,16.3,16.1,12.3,5.2,2.8,0,1.0,38.0
125817,계룡산국립공원,자연,자연관광지,2.0,1.9,7.8,6.4,8.0,6.5,8.7,7.9,12.5,13.4,9.8,9.2,3.2,2.7,0,2.0,38.0
126725,계룡산도예촌,인문(문화/예술/역사),역사관광지,2.7,2.1,5.4,5.1,5.9,4.5,7.3,7.4,12.7,13.7,12.5,10.2,5.3,5.1,0,3.0,38.0
130560,계룡산자연사박물관,인문(문화/예술/역사),문화시설,2.0,1.9,9.5,8.6,8.5,6.4,9.0,8.5,12.9,12.9,8.6,7.0,2.1,1.9,0,4.0,38.0
2035859,고마나루,인문(문화/예술/역사),휴양관광지,5.5,5.3,6.5,6.5,7.7,7.0,9.4,7.2,11.4,9.8,8.7,7.9,3.8,3.3,0,5.0,38.0
125949,공주공산성(유네스코세계유산),인문(문화/예술/역사),역사관광지,3.5,2.9,7.7,7.5,7.0,6.3,8.2,6.6,10.8,10.2,10.2,9.5,4.7,5.0,0,6.0,38.0
125893,공주동학사,인문(문화/예술/역사),역사관광지,2.4,2.3,8.8,7.7,9.0,7.2,9.0,8.2,11.8,12.7,8.6,8.0,2.3,2.1,0,7.0,38.0
130171,공주민속극박물관,인문(문화/예술/역사),문화시설,3.2,1.8,5.2,4.1,8.3,5.6,9.7,6.8,14.2,9.4,12.8,9.4,6.1,3.5,0,8.0,38.0
231954,공주반죽동당간지주,인문(문화/예술/역사),역사관광지,11.8,5.9,8.2,8.2,6.8,5.9,7.3,6.8,8.7,8.7,6.5,6.7,4.7,3.8,0,9.0,38.0
2524982,공주산림휴양마을,인문(문화/예술/역사),체험관광지,3.1,3.6,3.7,3.6,5.9,8.2,9.8,10.9,9.4,12.6,10.5,10.0,4.9,3.8,0,10.0,38.0
127237,공주석장리구석기/선사유적지,인문(문화/예술/역사),역사관광지,1.4,1.3,4.7,4.6,6.7,5.6,9.3,6.8,14.2,12.5,14.8,10.3,4.9,2.8,0,11.0,38.0
126681,공주송산리고분군과무령왕릉(유네스코세계유산),인문(문화/예술/역사),역사관광지,3.1,3.2,5.1,5.4,6.9,6.6,10.6,8.0,10.8,11.1,10.4,9.3,5.4,4.1,0,12.0,38.0
2613463,공주역사영상관,인문(문화/예술/역사),문화시설,10.6,8.1,6.0,7.7,6.8,5.7,8.3,6.8,9.4,9.5,7.0,7.4,3.7,3.2,0,13.0,38.0
250257,공주정지산유적,인문(문화/예술/역사),역사관광지,6.7,2.7,7.1,6.7,9.0,6.9,10.6,7.4,12.4,9.6,8.3,6.7,3.0,2.9,0,14.0,38.0
1859903,공주치즈스쿨,인문(문화/예술/역사),체험관광지,2.7,1.7,5.9,2.4,4.8,2.5,8.3,4.7,14.5,8.6,17.4,13.8,4.0,8.8,0,15.0,38.0
1954463,공주향교,인문(문화/예술/역사),역사관광지,4.4,7.3,6.0,6.9,6.0,5.3,7.7,7.0,10.1,10.1,9.0,9.8,5.4,5.1,0,16.0,38.0
129787,국립공주박물관,인문(문화/예술/역사),문화시설,3.0,3.2,5.2,5.4,7.3,6.7,10.9,8.4,11.0,10.4,10.2,9.0,5.5,3.8,0,17.0,38.0
