Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
127241,각연사(괴산),인문(문화/예술/역사),역사관광지,3.7,3.0,7.3,5.2,7.7,6.0,9.0,5.9,13.8,10.5,12.4,8.7,4.3,2.4,0,1.0,39.0
753397,갈론계곡(갈은구곡),자연,자연관광지,1.0,0.9,2.2,2.3,3.2,3.1,6.1,6.7,15.4,19.5,17.8,14.0,5.1,2.7,0,2.0,39.0
125895,공림사,인문(문화/예술/역사),역사관광지,2.1,1.7,2.7,2.4,3.9,3.8,8.3,6.7,19.0,14.5,16.1,11.8,4.1,3.0,0,3.0,39.0
793014,괴산고산정및제월대,인문(문화/예술/역사),역사관광지,2.9,1.4,8.1,2.3,13.7,4.8,14.6,6.4,17.5,7.6,13.0,4.5,1.4,1.7,0,4.0,39.0
231902,괴산원풍리마애불좌상,인문(문화/예술/역사),역사관광지,1.4,1.1,3.8,2.0,5.1,3.5,7.5,4.2,21.8,10.9,16.6,15.3,4.0,2.7,0,5.0,39.0
1436300,괴산율지리미선나무자생지,자연,자연관광지,3.2,4.1,4.2,3.6,9.5,7.9,12.4,12.0,10.7,13.3,7.7,6.4,2.1,2.8,0,6.0,39.0
1678532,괴산정인지묘소,인문(문화/예술/역사),역사관광지,4.4,1.8,3.5,2.5,4.0,6.6,8.7,5.4,12.6,9.5,16.2,13.3,5.6,5.8,0,7.0,39.0
793086,괴산청안안민헌,인문(문화/예술/역사),역사관광지,1.6,3.1,5.7,3.0,6.1,4.8,8.7,4.7,16.5,10.2,17.5,9.7,5.7,2.6,0,8.0,39.0
127837,괴산칠보산,자연,자연관광지,3.7,3.6,9.4,5.5,9.1,5.7,9.2,7.3,13.4,11.0,9.9,7.4,3.1,1.7,0,9.0,39.0
793203,괴산칠충사와피세정,인문(문화/예술/역사),역사관광지,8.6,7.9,5.4,4.7,6.6,4.2,7.7,6.3,13.3,9.6,10.9,7.2,4.1,3.6,0,10.0,39.0
2785629,괴산트리하우스가든,인문(문화/예술/역사),휴양관광지,2.5,1.4,4.1,2.2,5.2,4.3,10.1,5.4,15.3,11.3,15.4,10.3,8.2,4.1,0,11.0,39.0
