Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2744441,함지근린공원,인문(문화/예술/역사),휴양관광지,3.8,4.2,6.0,6.5,5.7,4.8,5.4,12.2,10.8,17.5,6.6,7.8,3.3,5.2,0,17.0,17.0
1118418,감삼못공원,인문(문화/예술/역사),휴양관광지,7.7,3.9,10.2,9.7,8.5,6.3,6.4,6.4,7.7,9.0,6.6,9.0,3.7,4.9,0,1.0,4.0
2751577,대평리시장,쇼핑,쇼핑,2.6,3.0,7.3,4.9,5.9,3.9,7.8,6.3,13.0,12.4,9.6,12.9,4.2,6.3,0,2.0,4.0
2751569,새길시장,쇼핑,쇼핑,1.3,1.2,6.6,6.0,7.7,4.7,7.7,5.9,13.3,11.8,9.9,11.8,4.9,7.3,0,3.0,4.0
2751555,원대신시장,쇼핑,쇼핑,1.9,1.9,10.0,3.8,5.7,4.4,9.2,6.5,12.9,11.6,11.4,10.1,3.8,6.8,0,4.0,4.0
2665293,고모역복합문화공간,인문(문화/예술/역사),문화시설,2.9,1.2,6.5,7.9,9.6,8.8,8.1,7.8,11.3,10.8,9.0,9.2,3.9,3.1,0,1.0,16.0
1955517,고산서당,인문(문화/예술/역사),역사관광지,3.2,2.2,4.9,3.1,7.5,5.3,7.5,4.5,15.5,11.8,14.6,7.3,5.8,6.9,0,2.0,16.0
130132,국립대구박물관,인문(문화/예술/역사),문화시설,12.1,7.9,5.4,6.0,4.6,4.7,7.8,12.2,9.0,11.7,5.8,7.1,2.6,3.1,0,3.0,16.0
1856967,대구미술관,인문(문화/예술/역사),문화시설,3.0,2.1,9.5,8.7,8.0,5.7,11.2,6.8,12.8,11.7,9.5,5.1,3.7,2.1,0,4.0,16.0
2742469,대구어린이대공원,인문(문화/예술/역사),휴양관광지,4.2,3.7,8.2,7.4,9.7,8.3,10.0,9.0,10.2,8.8,6.8,6.7,3.5,3.4,0,5.0,16.0
2766823,대구황금시장,쇼핑,쇼핑,2.6,2.5,6.8,5.6,10.5,7.1,9.4,8.1,8.8,10.3,9.4,8.0,4.5,6.2,0,6.0,16.0
1614171,들안길먹거리타운,인문(문화/예술/역사),체험관광지,3.3,3.2,8.4,8.5,8.9,7.5,9.5,7.8,9.9,10.3,7.3,7.7,3.7,4.0,0,7.0,16.0
