Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
125875,고복자연공원,인문(문화/예술/역사),휴양관광지,1.7,1.7,5.7,5.8,6.5,6.5,8.4,9.4,12.9,14.0,10.8,9.3,3.5,3.7,0,1,19
127821,금강자연휴양림(금강수목원_산림박물관),자연,자연관광지,2.7,3.0,3.0,3.6,7.3,9.1,11.6,11.0,11.0,11.7,10.0,10.4,2.8,2.7,0,2,19
2821138,리틀파머스,인문(문화/예술/역사),체험관광지,1.6,1.1,8.4,4.0,7.3,4.8,11.9,5.3,19.5,7.4,14.6,6.1,5.8,2.2,0,3,19
1951612,밀마루전망대,인문(문화/예술/역사),건축/조형물,7.7,6.1,4.9,5.6,9.8,9.6,12.0,12.8,8.6,8.9,4.9,5.8,1.6,1.8,0,4,19
2758638,방축천음악분수,인문(문화/예술/역사),건축/조형물,5.6,6.6,5.2,6.8,11.8,12.6,11.0,11.8,6.7,8.7,4.3,5.6,1.5,1.8,0,5,19
730441,베어트리파크,자연,자연관광지,2.7,3.2,7.2,5.3,9.8,5.2,8.6,6.6,14.0,10.4,10.8,6.7,5.3,4.2,0,6,19
125902,비암사(세종),인문(문화/예술/역사),역사관광지,1.4,0.7,5.2,4.1,8.2,5.2,14.0,7.4,21.7,9.3,14.3,4.9,2.2,1.3,0,7,19
2761642,세종전통시장(조치원중앙시장),쇼핑,쇼핑,1.8,2.1,7.0,5.1,6.1,4.8,9.0,6.7,12.0,11.7,11.1,10.8,5.7,6.1,0,8,19
1928731,세종전통장류박물관,인문(문화/예술/역사),역사관광지,1.6,0.7,9.2,2.6,5.6,1.8,12.5,4.9,15.7,5.7,18.3,8.9,8.8,3.7,0,9,19
2714825,세종청사옥상정원,인문(문화/예술/역사),휴양관광지,4.5,6.3,5.0,5.8,10.6,8.3,15.9,13.8,10.8,8.1,4.2,4.2,1.1,1.6,0,10,19
1946955,세종호수공원,인문(문화/예술/역사),휴양관광지,3.7,4.1,7.5,8.4,12.0,9.9,12.9,9.4,11.3,7.5,5.8,4.8,1.4,1.4,0,11,19
319721,신광사(세종),인문(문화/예술/역사),역사관광지,5.6,2.7,19.2,5.0,7.6,2.2,9.8,3.4,17.3,8.2,12.0,4.4,1.1,1.5,0,12,19
130269,연기향토박물관,인문(문화/예술/역사),문화시설,1.6,4.6,8.1,5.1,4.7,5.3,8.1,7.6,15.0,10.8,11.3,10.7,3.2,3.9,0,13,19
125903,연화사(세종),인문(문화/예술/역사),역사관광지,3.0,3.2,9.7,6.7,8.1,5.2,9.4,7.6,11.8,9.4,11.2,8.0,3.7,3.1,0,14,19
128876,영평사,인문(문화/예술/역사),역사관광지,3.9,5.3,6.5,5.2,12.7,10.6,10.7,9.3,10.3,9.0,6.1,5.5,2.2,2.5,0,15,19
125981,운주산성,인문(문화/예술/역사),역사관광지,1.5,1.1,4.8,4.1,9.9,4.2,10.3,5.0,15.7,11.3,16.9,7.7,6.4,1.2,0,16,19
2661528,조천연꽃공원,인문(문화/예술/역사),휴양관광지,2.9,2.6,7.4,5.3,10.2,6.5,11.2,8.0,15.1,10.5,7.8,6.3,2.9,3.4,0,17,19
482169,청안사(세종),인문(문화/예술/역사),역사관광지,2.2,1.0,14.1,2.4,8.9,3.0,8.8,3.6,15.0,12.3,10.9,9.4,4.1,4.3,0,18,19
485687,학림사(세종),인문(문화/예술/역사),역사관광지,4.2,2.7,6.0,4.0,7.2,5.3,8.9,6.4,12.4,10.5,12.2,8.6,4.9,6.9,0,19,19
