Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
250454,광주송정공원,인문(문화/예술/역사),휴양관광지,5.0,3.9,8.9,7.3,8.3,6.8,8.5,7.2,11.0,9.7,7.9,7.3,4.0,4.3,0,1.0,5.0
1620893,도림사(광주),인문(문화/예술/역사),역사관광지,2.5,1.5,11.1,5.0,7.5,2.7,9.9,4.4,14.2,9.5,13.5,7.8,5.6,4.7,0,2.0,5.0
129202,송산유원지,인문(문화/예술/역사),휴양관광지,9.0,8.7,4.9,3.6,6.1,5.4,9.5,6.9,11.8,10.0,10.8,6.5,4.3,2.4,0,3.0,5.0
1955610,월봉서원,인문(문화/예술/역사),역사관광지,2.6,1.2,5.1,2.8,6.4,3.5,11.7,6.2,18.6,12.8,15.1,5.9,3.6,4.4,0,4.0,5.0
1622544,유애서원,인문(문화/예술/역사),역사관광지,4.4,4.3,10.2,7.6,10.7,7.6,12.5,9.4,13.1,8.8,6.2,2.9,1.4,1.1,0,5.0,5.0
127075,광주공원,인문(문화/예술/역사),휴양관광지,2.5,2.6,13.4,14.3,9.2,7.1,7.7,5.6,8.5,7.3,7.5,5.0,4.6,4.7,0,1.0,4.0
126325,광주사직공원,인문(문화/예술/역사),휴양관광지,3.0,3.6,16.0,17.0,8.7,7.0,6.7,5.6,7.4,6.8,6.1,4.9,3.5,3.8,0,2.0,4.0
1621091,광주서강사,인문(문화/예술/역사),역사관광지,6.4,4.9,6.9,7.1,6.3,6.6,7.6,8.3,8.1,10.0,7.7,9.4,4.3,6.3,0,3.0,4.0
126384,광주포충사,인문(문화/예술/역사),역사관광지,3.0,3.2,6.7,3.6,12.7,6.2,12.0,7.9,10.3,11.0,12.7,5.0,2.4,3.4,0,4.0,4.0
2488220,광주대인시장(대인예술시장),쇼핑,쇼핑,2.6,3.3,10.3,10.5,9.5,8.2,7.6,6.5,8.7,8.6,6.6,7.4,4.9,5.0,0,1.0,4.0
2565937,남광주시장,쇼핑,쇼핑,3.3,3.4,8.6,9.5,7.3,6.8,7.9,6.7,8.3,9.3,7.6,8.9,5.7,6.6,0,2.0,4.0
127575,무등산국립공원(광주),자연,자연관광지,3.5,3.3,6.2,6.0,6.6,6.8,7.9,7.2,10.6,11.1,9.6,9.5,5.6,6.1,0,3.0,4.0
2563697,지산유원지,인문(문화/예술/역사),휴양관광지,1.4,1.9,8.0,9.9,7.5,7.1,7.6,8.0,11.0,12.5,8.2,7.9,4.7,4.3,0,4.0,4.0
129761,광주시립미술관,인문(문화/예술/역사),문화시설,4.1,4.2,6.5,7.5,5.9,7.4,5.4,7.1,9.1,14.1,8.8,9.1,6.4,4.3,0,1.0,11.0
2783939,광주시민의숲,자연,자연관광지,0.8,0.4,24.1,6.6,15.4,6.9,11.4,8.2,11.8,5.8,6.4,1.1,1.0,0.1,0,2.0,11.0
127539,광주패밀리랜드,인문(문화/예술/역사),휴양관광지,9.3,7.5,7.5,6.2,6.4,6.3,8.1,8.2,11.0,11.3,7.3,5.3,3.0,2.7,0,3.0,11.0
126329,광주호,자연,자연관광지,1.7,1.8,5.0,5.7,5.1,5.0,7.3,7.9,12.7,15.3,11.3,10.6,5.4,5.2,0,4.0,11.0
2033294,국립광주과학관,인문(문화/예술/역사),문화시설,5.9,3.6,15.5,10.0,13.8,6.8,14.5,6.1,10.7,5.8,4.6,1.8,0.5,0.5,0,5.0,11.0
129782,국립광주박물관,인문(문화/예술/역사),문화시설,5.6,5.2,8.6,8.2,6.8,7.9,7.4,8.1,9.9,11.0,8.1,6.4,3.4,3.4,0,6.0,11.0
231964,남도향토음식박물관·호남문화자료전시관,인문(문화/예술/역사),문화시설,7.6,7.3,8.0,8.3,5.9,5.5,7.3,8.4,10.0,13.6,5.4,6.8,2.5,3.5,0,7.0,11.0
319722,신광사(광주),인문(문화/예술/역사),역사관광지,3.8,3.5,6.7,6.7,5.6,6.2,6.5,7.4,10.2,11.6,9.3,9.5,5.4,7.6,0,8.0,11.0
1621447,오리요리의거리,인문(문화/예술/역사),체험관광지,1.6,1.4,12.3,10.2,11.7,7.2,11.7,6.2,11.5,8.8,6.9,5.7,2.0,2.7,0,9.0,11.0
126383,충장사,인문(문화/예술/역사),역사관광지,2.3,2.6,3.4,6.0,7.6,4.1,10.1,6.8,13.7,13.5,8.9,7.8,4.3,8.9,0,10.0,11.0
127401,환벽당,인문(문화/예술/역사),역사관광지,1.6,1.8,4.9,5.6,5.1,5.0,7.3,7.6,14.0,14.5,11.8,9.8,6.1,4.9,0,11.0,11.0
129444,5·18기념공원,인문(문화/예술/역사),휴양관광지,4.0,4.7,13.7,13.0,9.5,6.9,8.7,7.1,8.9,8.7,5.0,5.0,2.3,2.5,0,1.0,3.0
2488243,광주양동시장,쇼핑,쇼핑,2.2,1.4,6.4,5.4,6.5,5.0,8.5,6.0,12.1,10.9,10.2,10.8,6.6,8.1,0,2.0,3.0
252654,김대중컨벤션센터,인문(문화/예술/역사),문화시설,3.2,2.6,9.3,12.3,10.3,9.6,8.7,8.1,9.4,10.2,6.1,5.7,2.1,2.4,0,3.0,3.0
