Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2740067,5.16도로숲터널,인문(문화/예술/역사),건축/조형물,1.4,1.9,4.1,5.8,6.4,7.1,9.8,9.5,18.9,15.4,10.4,6.1,1.8,1.4,0,1.0,131.0
2499031,WE호텔,숙박,숙박시설,2.6,1.8,4.9,3.5,5.6,4.0,14.3,5.7,19.2,12.1,11.2,7.0,6.2,1.8,0,2.0,131.0
1884505,가문이오름(감은이오름),자연,자연관광지,2.5,2.5,4.7,6.5,7.2,8.3,8.3,9.7,10.8,15.4,8.9,10.3,2.5,2.3,0,3.0,131.0
1885746,가세오름,자연,자연관광지,3.3,2.7,4.1,3.9,5.3,6.0,10.1,8.3,14.6,12.1,10.7,9.5,4.8,4.6,0,4.0,131.0
1885754,가시오름,자연,자연관광지,1.9,2.4,5.8,2.6,7.3,4.1,12.0,5.1,17.8,10.8,10.5,9.4,4.6,5.6,0,5.0,131.0
126446,가파도,자연,자연관광지,1.5,1.4,4.3,5.1,6.7,6.9,9.1,7.8,13.8,16.4,10.5,11.0,2.7,2.6,0,6.0,131.0
1887368,각시바우오름,자연,자연관광지,2.4,1.2,5.6,2.4,4.8,3.5,8.2,5.6,13.7,13.0,11.9,15.8,6.7,5.1,0,7.0,131.0
1887493,감낭오름,자연,자연관광지,9.0,9.1,4.4,5.6,9.3,11.7,11.4,13.0,6.2,7.1,4.1,5.5,1.6,1.8,0,8.0,131.0
1887866,갑선이오름,자연,자연관광지,2.6,3.2,4.5,4.1,7.4,6.5,10.1,6.8,14.4,10.5,10.3,10.4,5.2,3.9,0,9.0,131.0
1887873,개오름,자연,자연관광지,2.7,2.9,5.4,6.3,7.4,8.1,9.4,8.7,11.4,13.5,9.6,9.3,2.7,2.4,0,10.0,131.0
130853,건강과성박물관(제주),인문(문화/예술/역사),문화시설,2.3,1.4,10.0,9.0,7.8,6.5,9.1,7.4,12.4,12.1,9.7,7.0,3.3,2.0,0,11.0,131.0
127051,고근산,자연,자연관광지,4.5,2.9,6.3,5.9,8.3,6.5,9.0,8.7,10.2,11.2,8.9,11.2,3.9,2.6,0,12.0,131.0
2564158,광치기해변,자연,자연관광지,2.7,2.8,9.3,11.7,8.8,9.3,8.9,8.5,11.2,11.3,7.8,5.0,1.5,1.1,0,13.0,131.0
1945768,군산오름,자연,자연관광지,2.0,2.2,7.7,9.4,7.6,8.0,8.6,7.9,11.5,9.7,8.4,7.1,4.7,5.2,0,14.0,131.0
600584,금호제주리조트,인문(문화/예술/역사),휴양관광지,4.2,3.9,5.4,7.1,7.7,8.2,10.5,11.2,12.1,13.3,6.3,6.3,1.8,1.9,0,15.0,131.0
128795,남원큰엉해안,자연,자연관광지,4.7,4.0,5.6,7.1,7.9,8.7,10.7,11.7,11.7,13.2,6.3,5.7,1.4,1.5,0,16.0,131.0
2418778,다이나믹메이즈(제주성읍점),인문(문화/예술/역사),체험관광지,5.5,5.2,6.4,7.9,8.6,10.3,10.1,9.4,8.6,9.6,7.3,7.0,1.9,2.0,0,17.0,131.0
2704447,당케포구,자연,자연관광지,3.6,3.4,6.2,8.0,10.2,11.4,11.2,10.0,9.4,10.6,5.9,6.5,1.7,1.9,0,18.0,131.0
131784,대유ATV수렵사격랜드,레포츠,복합 레포츠,4.4,1.6,19.6,10.6,13.5,6.0,12.7,5.7,12.9,5.7,4.6,1.5,0.7,0.4,0,19.0,131.0
2765240,대정성지,인문(문화/예술/역사),역사관광지,2.3,1.4,4.7,2.8,6.0,4.7,11.7,9.9,15.8,10.7,10.9,8.4,7.1,3.7,0,20.0,131.0
